,action,action_nns_function,deadline_timestamp_seconds,decided_timestamp_seconds,executed_timestamp_seconds,failed_timestamp_seconds,id,known_neurons_ballots,latest_tally,payload,proposal_id,proposal_timestamp_seconds,proposer,reject_cost_e8s,reward_status,settled_at,status,summary,title,topic,updated_at,url
907,ExecuteNnsFunction,IcpXdrConversionRate,1663948252.0,1663905090,1663905090,0.0,68064,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663905090, 'total': 41825111736494716, 'yes': 41569698774964211}","{'data_source': {'icp': ['Binance', 'Gate.io'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663905000, 'xdr_permyriad_per_icp': 48463}",82281,1663905052,22.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8463.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.246452,
908,ExecuteNnsFunction,IcpXdrConversionRate,1663948849.0,1663905703,1663905703,0.0,68065,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663905703, 'total': 41825137525110508, 'yes': 41569724733529801}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663905600, 'xdr_permyriad_per_icp': 48405}",82282,1663905649,23.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8405.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:36.050419,
909,ExecuteNnsFunction,IcpXdrConversionRate,1663949432.0,1663906250,1663906250,0.0,68066,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663906250, 'total': 41825161724754542, 'yes': 41565782367897023}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663906200, 'xdr_permyriad_per_icp': 48311}",82283,1663906232,26.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8311.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:36.031872,
910,ExecuteNnsFunction,IcpXdrConversionRate,1663950048.0,1663906883,1663906883,0.0,68067,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663906883, 'total': 41825187706771484, 'yes': 41569775217619994}","{'data_source': {'icp': ['Huobi', 'Binance'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663906800, 'xdr_permyriad_per_icp': 48423}",82284,1663906848,25.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8423.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:36.014288,
911,ExecuteNnsFunction,IcpXdrConversionRate,1663950724.0,1663907556,1663907556,0.0,68068,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663907556, 'total': 41825224560627645, 'yes': 41569813357318779}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663907460, 'xdr_permyriad_per_icp': 48520}",82285,1663907524,24.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.852.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.996561,
912,ExecuteNnsFunction,IcpXdrConversionRate,1663951249.0,1663908084,1663908084,0.0,68069,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663908084, 'total': 41825246297093123, 'yes': 41569834188727628}","{'data_source': {'icp': ['Gate.io', 'Coinbase'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663908000, 'xdr_permyriad_per_icp': 48870}",82286,1663908049,22.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.887.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.978968,
913,ExecuteNnsFunction,IcpXdrConversionRate,1663951868.0,1663908706,1663908706,0.0,68070,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663908706, 'total': 41825270469344470, 'yes': 41569858537191558}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663908540, 'xdr_permyriad_per_icp': 49652}",82287,1663908668,23.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9652.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.960537,
914,ExecuteNnsFunction,IcpXdrConversionRate,1663952429.0,1663909248,1663909248,0.0,68071,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663909248, 'total': 41825293627318054, 'yes': 41565915166360659}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663909200, 'xdr_permyriad_per_icp': 49494}",82288,1663909229,26.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9494.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.941756,
915,ExecuteNnsFunction,IcpXdrConversionRate,1663953049.0,1663909886,1663909886,0.0,68072,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663909886, 'total': 41825317903651119, 'yes': 41569906268803368}","{'data_source': {'icp': ['Huobi', 'Binance'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663909800, 'xdr_permyriad_per_icp': 49978}",82289,1663909849,25.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9978.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.924079,
916,ExecuteNnsFunction,IcpXdrConversionRate,1663953723.0,1663910553,1663910553,0.0,68073,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663910553, 'total': 41825344349773900, 'yes': 41569934000207469}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663910340, 'xdr_permyriad_per_icp': 49923}",82290,1663910523,24.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9923.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.906791,
917,ExecuteNnsFunction,IcpXdrConversionRate,1663954253.0,1663911091,1663911091,0.0,68074,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663911091, 'total': 41825366004427515, 'yes': 41569954751219795}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663910940, 'xdr_permyriad_per_icp': 49807}",82291,1663911053,22.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9807.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.888576,
918,ExecuteNnsFunction,IcpXdrConversionRate,1663954849.0,1663911708,1663911708,0.0,68075,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663911708, 'total': 41825444107598209, 'yes': 41570032985161959}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663911600, 'xdr_permyriad_per_icp': 49576}",82292,1663911649,23.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9576.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.870039,
919,ExecuteNnsFunction,IcpXdrConversionRate,1663955429.0,1663912249,1663912249,0.0,68076,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663912249, 'total': 41825465873521919, 'yes': 41570054916196046}","{'data_source': {'icp': ['Huobi', 'Binance'], 'sdr': 'fixer.io'}, 'timestamp_seconds': 1663912200, 'xdr_permyriad_per_icp': 49372}",82293,1663912229,26.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9372.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.851311,
920,ExecuteNnsFunction,IcpXdrConversionRate,1663956048.0,1663912886,1663912886,0.0,68077,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663912886, 'total': 41825498498296740, 'yes': 41570079451341801}","{'data_source': {'icp': ['Binance', 'Gate.io'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663912800, 'xdr_permyriad_per_icp': 49206}",82294,1663912848,25.0,1000000000,SETTLED,2022-09-24 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.9206.,TOPIC_EXCHANGE_RATE,2022-09-24 16:03:35.832552,
